2023-02-16 09:24:17.6324|48|ERROR|Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProvider|An error occurred while reading the key ring. System.Xml.XmlException: '.', hexadecimal value 0x00, is an invalid character. Line 1, position 1.
   at System.Xml.XmlTextReaderImpl.Throw(Exception e)
   at System.Xml.XmlTextReaderImpl.Throw(String res, String[] args)
   at System.Xml.XmlTextReaderImpl.ParseRootLevelWhitespace()
   at System.Xml.XmlTextReaderImpl.ParseDocumentContent()
   at System.Xml.XmlTextReaderImpl.Read()
   at System.Xml.XmlReader.MoveToContent()
   at System.Xml.Linq.XElement.Load(XmlReader reader, LoadOptions options)
   at System.Xml.Linq.XElement.Load(Stream stream, LoadOptions options)
   at System.Xml.Linq.XElement.Load(Stream stream)
   at Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository.ReadElementFromFile(String fullPath)
   at Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository.GetAllElementsCore()+MoveNext()
   at System.Collections.Generic.List`1.AddEnumerable(IEnumerable`1 enumerable)
   at System.Linq.Enumerable.ToList[TSource](IEnumerable`1 source)
   at Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository.GetAllElements()
   at Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager.GetAllKeys()
   at Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProvider.CreateCacheableKeyRingCore(DateTimeOffset now, IKey keyJustAdded)
   at Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProvider.Microsoft.AspNetCore.DataProtection.KeyManagement.Internal.ICacheableKeyRingProvider.GetCacheableKeyRing(DateTimeOffset now)
   at Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProvider.GetCurrentKeyRingCore(DateTime utcNow)|url: |action: 
2023-02-16 09:24:19.4584||INFO|Hangfire.PostgreSql.PostgreSqlStorage|Start installing Hangfire SQL objects... |url: |action: 
2023-02-16 09:24:20.8270||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ServerWatchdog:f59d6f15 has started in 5.6885 ms |url: |action: 
2023-02-16 09:24:20.8418||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ServerJobCancellationWatcher:635549cb has started in 12.9781 ms |url: |action: 
2023-02-16 09:24:20.8418||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:11788:334d6f56 waiting for 00:00:30 delay before sending a heartbeat |url: |action: 
2023-02-16 09:24:20.8418||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ExpirationManager:d033c8cf has started in 12.5606 ms |url: |action: 
2023-02-16 09:24:20.8586||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:24:20.8586||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:67d7b5df has started in 15.637 ms |url: |action: 
2023-02-16 09:24:20.8729||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:39af407b has started in 24.1386 ms |url: |action: 
2023-02-16 09:24:20.8729||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:9ef78416 has started in 24.8593 ms |url: |action: 
2023-02-16 09:24:20.8729||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:593b5612 has started in 34.0962 ms |url: |action: 
2023-02-16 09:24:20.8866||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:d6000905 has started in 37.862 ms |url: |action: 
2023-02-16 09:24:20.8866||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:24:20.8866||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:4dd81fd8 has started in 41.3252 ms |url: |action: 
2023-02-16 09:24:20.8866||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'counter'... |url: |action: 
2023-02-16 09:24:20.9029||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:c3c7fb59 has started in 54.1079 ms |url: |action: 
2023-02-16 09:24:20.9029||TRACE|Hangfire.RecurringJobManager|Recurring job 'Deadline' is being updated. RecurringJob: (), Changes: (Queue:default;Cron:* * * * *;TimeZoneId:SE Asia Standard Time;Job:{"Type":"TN.TNM.Api.RecurringJobs.RecurringJobsService, TN.TNM.Api, Version=2.0.0.0, Culture=neutral, PublicKeyToken=null","Method":"AlertReportPoint","ParameterTypes":"[]","Arguments":"[]"};CreatedAt:2023-02-16T02:24:20.7443083Z;NextExecution:2023-02-16T02:25:00.0000000Z;V:2), NextExecution: (2/16/2023 2:25:00 AM) |url: |action: 
2023-02-16 09:24:20.9350||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:b5cd8099 has started in 87.0163 ms |url: |action: 
2023-02-16 09:24:20.9666||INFO|Hangfire.BackgroundJobServer|Starting Hangfire Server using job storage: 'PostgreSQL Server: Host: localhost, DB: HDTL, Schema: hangfire' |url: |action: 
2023-02-16 09:24:20.9666||INFO|Hangfire.BackgroundJobServer|Using the following options for SQL Server job storage: |url: |action: 
2023-02-16 09:24:20.9666||INFO|Hangfire.BackgroundJobServer|    Queue poll interval: 00:00:15. |url: |action: 
2023-02-16 09:24:20.9666||INFO|Hangfire.BackgroundJobServer|    Invisibility timeout: 00:30:00. |url: |action: 
2023-02-16 09:24:20.9666||INFO|Hangfire.BackgroundJobServer|Using the following options for Hangfire Server:
    Worker count: 20
    Listening queues: 'default'
    Shutdown timeout: 00:00:30
    Schedule polling interval: 00:00:15 |url: |action: 
2023-02-16 09:24:20.9666||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:1ce1a704 has started in 122.6345 ms |url: |action: 
2023-02-16 09:24:21.0835||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:2c8571d6 has started in 234.7617 ms |url: |action: 
2023-02-16 09:24:21.0918||INFO|Hangfire.PostgreSql.ExpirationManager|Removed 860 outdated record(s) from 'counter' table. |url: |action: 
2023-02-16 09:24:21.1177||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop BackgroundServerProcess:3f5f9dd9 has started in 148.5444 ms |url: |action: 
2023-02-16 09:24:21.1177||TRACE|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:11788:c8cfa4ef is announcing itself... |url: |action: 
2023-02-16 09:24:21.2507||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:a47e0fdb has started in 401.9557 ms |url: |action: 
2023-02-16 09:24:21.2880||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:36cff96a has started in 439.0601 ms |url: |action: 
2023-02-16 09:24:21.3184||INFO|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:11788:c8cfa4ef successfully announced in 198.9854 ms |url: |action: 
2023-02-16 09:24:21.3994||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:0365f563 has started in 550.4643 ms |url: |action: 
2023-02-16 09:24:21.4219||INFO|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:11788:c8cfa4ef is starting the registered dispatchers: ServerWatchdog, ServerJobCancellationWatcher, ExpirationManager, Worker, DelayedJobScheduler, RecurringJobScheduler... |url: |action: 
2023-02-16 09:24:21.4765||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ServerHeartbeatProcess:64702661 has started in 93.8514 ms |url: |action: 
2023-02-16 09:24:21.4765||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:11788:c8cfa4ef waiting for 00:00:30 delay before sending a heartbeat |url: |action: 
2023-02-16 09:24:21.4867||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:8b372f2c has started in 637.9202 ms |url: |action: 
2023-02-16 09:24:21.5317||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:51771856 has started in 682.9165 ms |url: |action: 
2023-02-16 09:24:21.5463||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:3e77ab3b has started in 696.8121 ms |url: |action: 
2023-02-16 09:24:21.5823||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ServerWatchdog:2ff4bd2a has started in 146.0982 ms |url: |action: 
2023-02-16 09:24:21.5823||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:cefb8401 has started in 734.8429 ms |url: |action: 
2023-02-16 09:24:21.6103||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ServerJobCancellationWatcher:4a814e1e has started in 77.2018 ms |url: |action: 
2023-02-16 09:24:21.6103||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:24:21.6103||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:17e23c65 has started in 768.1605 ms |url: |action: 
2023-02-16 09:24:21.6103||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ExpirationManager:eda811b2 has started in 52.748 ms |url: |action: 
2023-02-16 09:24:21.6103||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'counter'... |url: |action: 
2023-02-16 09:24:21.6103||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:24:21.6300||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'job'... |url: |action: 
2023-02-16 09:24:21.6452||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:8af50785 has started in 796.2142 ms |url: |action: 
2023-02-16 09:24:21.6619||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:7a882714 has started in 813.1197 ms |url: |action: 
2023-02-16 09:24:21.6619||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:f296d2b5 has started in 79.3227 ms |url: |action: 
2023-02-16 09:24:21.6787||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:eb8e15bc has started in 91.9663 ms |url: |action: 
2023-02-16 09:24:21.7078||INFO|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:11788:334d6f56 all the dispatchers started |url: |action: 
2023-02-16 09:24:21.7078||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop DelayedJobScheduler:22fcd52c has started in 64.3154 ms |url: |action: 
2023-02-16 09:24:21.7315||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:5ac06777 has started in 144.7116 ms |url: |action: 
2023-02-16 09:24:21.7609||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:2f4752ce has started in 173.5874 ms |url: |action: 
2023-02-16 09:24:21.7707||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop RecurringJobScheduler:ee7621b1 has started in 86.8131 ms |url: |action: 
2023-02-16 09:24:21.7707||INFO|Hangfire.PostgreSql.ExpirationManager|Removed 707 outdated record(s) from 'job' table. |url: |action: 
2023-02-16 09:24:21.8119||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:b3919bc1 has started in 225.1287 ms |url: |action: 
2023-02-16 09:24:21.8474||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:2534acd8 has started in 260.484 ms |url: |action: 
2023-02-16 09:24:21.8474||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:f157ae05 has started in 260.484 ms |url: |action: 
2023-02-16 09:24:21.8655||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:4cf5be82 has started in 278.7707 ms |url: |action: 
2023-02-16 09:24:21.8990||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:4b3820cc has started in 312.2696 ms |url: |action: 
2023-02-16 09:24:22.0473||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:9d37c7eb has started in 460.4854 ms |url: |action: 
2023-02-16 09:24:22.0722||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:36e0c131 has started in 485.4601 ms |url: |action: 
2023-02-16 09:24:22.0756||TRACE|Hangfire.Server.RecurringJobScheduler|Recurring job 'Cảnh báo hạn báo cáo' is being updated. RecurringJob: (LastJobId:6563;Queue:default;Cron:*/2 * * * *;TimeZoneId:SE Asia Standard Time;Job:{"Type":"TN.TNM.Api.RecurringJobs.RecurringJobsService, TN.TNM.Api, Version=2.0.0.0, Culture=neutral, PublicKeyToken=null","Method":"AlertReportPoint","ParameterTypes":"[]","Arguments":"[]"};CreatedAt:2023-01-06T03:27:30.0981312Z;V:2;LastExecution:2023-02-14T10:22:00.6006617Z;NextExecution:2023-02-14T10:24:00.0000000Z), Changes: (LastExecution:2023-02-16T02:24:21.9125934Z;NextExecution:2023-02-16T02:26:00.0000000Z;LastJobId:6566), NextExecution: (2/16/2023 2:26:00 AM) |url: |action: 
2023-02-16 09:24:22.0906||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:251092d8 has started in 503.7796 ms |url: |action: 
2023-02-16 09:24:22.0906||TRACE|Hangfire.Server.RecurringJobScheduler|Recurring job 'EVMDaily' is being updated. RecurringJob: (Job:{"Type":"TN.TNM.Api.RecurringJobs.RecurringJobsService, TN.TNM.Api, Version=2.0.0.0, Culture=neutral, PublicKeyToken=null","Method":"AlertReportPoint","ParameterTypes":"[]","Arguments":"[]"};CreatedAt:2023-01-11T06:09:11.7098468Z;V:2;Queue:default;Cron:*/10 * * * *;TimeZoneId:SE Asia Standard Time;LastExecution:2023-02-14T10:20:00.4554322Z;NextExecution:2023-02-14T10:30:00.0000000Z;LastJobId:6559), Changes: (LastExecution:2023-02-16T02:24:22.0946611Z;NextExecution:2023-02-16T02:30:00.0000000Z;LastJobId:6567), NextExecution: (2/16/2023 2:30:00 AM) |url: |action: 
2023-02-16 09:24:22.1145||TRACE|Hangfire.Server.RecurringJobScheduler|Recurring job 'StatusTask' is being updated. RecurringJob: (Queue:default;Cron:*/59 * * * *;TimeZoneId:SE Asia Standard Time;Job:{"Type":"TN.TNM.Api.RecurringJobs.RecurringJobsService, TN.TNM.Api, Version=2.0.0.0, Culture=neutral, PublicKeyToken=null","Method":"UpdateStatusTask","ParameterTypes":"[]","Arguments":"[]"};CreatedAt:2023-01-11T06:09:11.6277951Z;LastExecution:2023-02-14T10:00:12.8943672Z;V:2;NextExecution:2023-02-14T10:59:00.0000000Z;LastJobId:6528), Changes: (LastExecution:2023-02-16T02:24:22.1075528Z;NextExecution:2023-02-16T02:59:00.0000000Z;LastJobId:6568), NextExecution: (2/16/2023 2:59:00 AM) |url: |action: 
2023-02-16 09:24:22.1145||DEBUG|Hangfire.Server.RecurringJobScheduler|3 recurring job(s) processed by scheduler. |url: |action: 
2023-02-16 09:24:22.2066||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:e45b627d has started in 619.803 ms |url: |action: 
2023-02-16 09:24:22.2197||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:83e24b1a has started in 632.9073 ms |url: |action: 
2023-02-16 09:24:22.2524||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:d3ad8ff8 has started in 665.0277 ms |url: |action: 
2023-02-16 09:24:22.3954||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:00a3080d has started in 808.6172 ms |url: |action: 
2023-02-16 09:24:22.3954||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:2f32e5cb has started in 808.6172 ms |url: |action: 
2023-02-16 09:24:22.3954||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:46c22755 has started in 809.3436 ms |url: |action: 
2023-02-16 09:24:22.3954||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:35e198b5 has started in 810.8025 ms |url: |action: 
2023-02-16 09:24:22.4068||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:283f454f has started in 820.0282 ms |url: |action: 
2023-02-16 09:24:22.4314||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'job'... |url: |action: 
2023-02-16 09:24:22.4795||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'list'... |url: |action: 
2023-02-16 09:24:22.4853||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'set'... |url: |action: 
2023-02-16 09:24:22.4853||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'hash'... |url: |action: 
2023-02-16 09:24:22.6427||INFO|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:11788:c8cfa4ef all the dispatchers started |url: |action: 
2023-02-16 09:24:22.6561||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop DelayedJobScheduler:de7f8438 has started in 249.4927 ms |url: |action: 
2023-02-16 09:24:22.6920||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop RecurringJobScheduler:98e47285 has started in 242.8001 ms |url: |action: 
2023-02-16 09:24:22.7975||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'list'... |url: |action: 
2023-02-16 09:24:22.7975||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'set'... |url: |action: 
2023-02-16 09:24:22.7975||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'hash'... |url: |action: 
2023-02-16 09:24:25.9181||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:24:25.9181||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:24:26.6662||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:24:26.6671||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:24:30.9247||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:24:30.9247||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:24:31.6782||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:24:31.6782||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:24:35.9338||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:24:35.9338||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:24:36.6870||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:24:36.6870||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:24:40.9443||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:24:40.9443||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:24:41.7002||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:24:41.7002||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:24:45.9514||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:24:45.9514||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:24:46.7024||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:24:46.7024||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:24:50.8576||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:11788:334d6f56 heartbeat successfully sent |url: |action: 
2023-02-16 09:24:50.8576||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:11788:334d6f56 waiting for 00:00:30 delay before sending a heartbeat |url: |action: 
2023-02-16 09:24:50.9642||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:24:50.9642||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:24:51.4941||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:11788:c8cfa4ef heartbeat successfully sent |url: |action: 
2023-02-16 09:24:51.4941||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:11788:c8cfa4ef waiting for 00:00:30 delay before sending a heartbeat |url: |action: 
2023-02-16 09:24:51.7098||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:24:51.7098||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:24:55.9784||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:24:55.9784||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:24:56.7119||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:24:56.7119||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:25:00.9812||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:25:00.9812||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:25:01.7190||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:25:01.7190||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:25:05.9838||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:25:05.9838||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:25:06.7285||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:25:06.7285||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:25:07.1745||TRACE|Hangfire.Server.RecurringJobScheduler|Recurring job 'Deadline' is being updated. RecurringJob: (Queue:default;Cron:* * * * *;TimeZoneId:SE Asia Standard Time;Job:{"Type":"TN.TNM.Api.RecurringJobs.RecurringJobsService, TN.TNM.Api, Version=2.0.0.0, Culture=neutral, PublicKeyToken=null","Method":"AlertReportPoint","ParameterTypes":"[]","Arguments":"[]"};CreatedAt:2023-02-16T02:24:20.7443083Z;NextExecution:2023-02-16T02:25:00.0000000Z;V:2), Changes: (LastExecution:2023-02-16T02:25:07.1652589Z;NextExecution:2023-02-16T02:26:00.0000000Z;LastJobId:6569), NextExecution: (2/16/2023 2:26:00 AM) |url: |action: 
2023-02-16 09:25:07.1745||DEBUG|Hangfire.Server.RecurringJobScheduler|1 recurring job(s) processed by scheduler. |url: |action: 
2023-02-16 09:25:11.0051||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:25:11.0051||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:25:11.7355||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:25:11.7355||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-02-16 09:25:16.0105||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-02-16 09:25:16.0114||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
